trial,checkpoint,train_seed,saliency_method,loss_name,combo_name,val_acc_for_optim,val_saliency_loss,optim_value,test_acc,per_group,worst_group
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,smoothgrad_x_input,fwd_kl,smoothgrad_x_input__fwd_kl,0.5824,1.3376749660491942,-1.878272748148855,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,smoothgrad_x_input,rev_kl,smoothgrad_x_input__rev_kl,0.5824,10.31419383239746,-10.854791614497122,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,smoothgrad_x_input,jsd,smoothgrad_x_input__jsd,0.5824,0.3306781520843506,-0.8712759341840114,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,smoothgrad_x_input,bce_dice,smoothgrad_x_input__bce_dice,0.5824,0.8426337606430053,-1.3832315427426662,61.44,61.440000000000005,40.400000000000006
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,ig,fwd_kl,ig__fwd_kl,0.6128,1.395847130393982,-1.8855637909497374,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,ig,rev_kl,ig__rev_kl,0.6128,9.521782681274415,-10.01149934183017,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,ig,jsd,ig__jsd,0.6128,0.32393054370880126,-0.8136472042645567,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,ig,bce_dice,ig__bce_dice,0.6128,0.9528875158309936,-1.442604176386749,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,grad_abs,fwd_kl,grad_abs__fwd_kl,0.6128,1.278409672355652,-1.7681263329114074,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,grad_abs,rev_kl,grad_abs__rev_kl,0.6128,9.93157699279785,-10.421293653353606,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,grad_abs,jsd,grad_abs__jsd,0.6128,0.32010433568954466,-0.8098209962453001,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,grad_abs,bce_dice,grad_abs__bce_dice,0.6128,1.4148276189804077,-1.9045442795361631,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,grad_x_input,fwd_kl,grad_x_input__fwd_kl,0.6128,1.385114764213562,-1.8748314247693174,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,grad_x_input,rev_kl,grad_x_input__rev_kl,0.6128,10.096059846496582,-10.585776507052337,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,grad_x_input,jsd,grad_x_input__jsd,0.6128,0.3320985459327698,-0.8218152064885252,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,grad_x_input,bce_dice,grad_x_input__bce_dice,0.6128,1.4689457870483398,-1.9586624476040952,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,smoothgrad,fwd_kl,smoothgrad__fwd_kl,0.6128,1.1117271217346192,-1.6014437822903747,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,smoothgrad,rev_kl,smoothgrad__rev_kl,0.6128,9.453298904418945,-9.9430155649747,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,smoothgrad,jsd,smoothgrad__jsd,0.6128,0.29431934785842895,-0.7840360084141844,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,smoothgrad,bce_dice,smoothgrad__bce_dice,0.6128,1.1345146501541137,-1.6242313107098691,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,smoothgrad_x_input,fwd_kl,smoothgrad_x_input__fwd_kl,0.6128,1.2040367107391357,-1.6937533712948911,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,smoothgrad_x_input,rev_kl,smoothgrad_x_input__rev_kl,0.6128,9.597063690185546,-10.086780350741302,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,smoothgrad_x_input,jsd,smoothgrad_x_input__jsd,0.6128,0.30556774015426635,-0.7952844007100218,66.32,66.32000000000001,36.4
3,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl93_attn140_20260227_064620.pth,0,smoothgrad_x_input,bce_dice,smoothgrad_x_input__bce_dice,0.6128,1.1801004653930665,-1.669817125948822,66.32,66.32000000000001,36.4
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,ig,fwd_kl,ig__fwd_kl,0.5784,1.5194666431427002,-2.066956251280282,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,ig,rev_kl,ig__rev_kl,0.5784,10.45918964996338,-11.006679258100961,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,ig,jsd,ig__jsd,0.5784,0.3498302587509155,-0.8973198668884976,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,ig,bce_dice,ig__bce_dice,0.5784,0.9581995092391967,-1.5056891173767788,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,grad_abs,fwd_kl,grad_abs__fwd_kl,0.5784,1.438344376373291,-1.9858339845108732,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,grad_abs,rev_kl,grad_abs__rev_kl,0.5784,10.449728085327148,-10.99721769346473,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,grad_abs,jsd,grad_abs__jsd,0.5784,0.3439807185649872,-0.8914703267025692,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,grad_abs,bce_dice,grad_abs__bce_dice,0.5784,0.9140514777183533,-1.4615410858559352,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,grad_x_input,fwd_kl,grad_x_input__fwd_kl,0.5784,1.623872227859497,-2.171361835997079,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,grad_x_input,rev_kl,grad_x_input__rev_kl,0.5784,10.818035856628418,-11.365525464766,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,grad_x_input,jsd,grad_x_input__jsd,0.5784,0.3650296751976013,-0.9125192833351834,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,grad_x_input,bce_dice,grad_x_input__bce_dice,0.5784,0.9946415870666504,-1.5421311952042325,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,smoothgrad,fwd_kl,smoothgrad__fwd_kl,0.5784,1.1594979030609132,-1.7069875111984953,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,smoothgrad,rev_kl,smoothgrad__rev_kl,0.5784,9.772973461914063,-10.320463070051645,61.12,61.12,32.0
4,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl13_attn12_20260227_071126.pth,0,smoothgrad,jsd,smoothgrad__jsd,0.5784,0.30455694103240966,-0.8520465491699918,61.12,61.12,32.0
