trial,attention_epoch,kl_lambda,kl_incr,base_lr,classifier_lr,lr2_mult,best_balanced_val_acc,test_acc,per_group,worst_group,checkpoint,sampler,seconds
21,39,207.52314089469297,0.9202033827983412,0.00016176352634085392,0.005725559912155669,0.22011528958000487,0.9111907582460975,91.92267863306868,90.7447969551913,86.7601246105919,NONE,tpe,3003
22,40,177.5098948220339,1.9249941366277212,0.00010840734016228393,0.0037628351112855133,0.5995465127634303,0.9039036497997405,92.9237141870901,89.77226101912676,80.21806853582555,NONE,tpe,3028
23,83,156.15231614034968,0.6519709402785372,3.889873754049746e-05,0.001626113477796007,0.4669803760006501,0.9050076960890974,91.90541939937867,89.78666307478707,82.86604361370716,NONE,tpe,2970
24,19,62.44486337053297,0.20948859039034484,0.0001307037405346344,0.0028439812865981426,0.24818741993856264,0.8991127336024949,91.33586468760787,89.33724640984727,80.37383177570094,NONE,tpe,3025
25,51,199.4983575231986,1.398184805684904,0.0003233506865190793,0.006062075176752035,0.34961531457543604,0.8927060416314097,89.16120124266483,89.50019340890096,83.23725055432372,NONE,tpe,3052
26,74,114.31803637223655,2.625009748580248,6.9763916898649e-05,0.0010829311252450729,1.10586191554509,0.9026001498924159,92.12978943734898,90.54358262359173,83.8006230529595,NONE,tpe,2989
27,93,288.5672301790367,0.6423392755055218,2.5094057152797933e-05,0.001975859366704195,0.5509463939315183,0.8953694525703326,90.74905074214705,90.0466253600514,88.47352024922118,NONE,tpe,3047
28,30,13.321343458456552,17.429655421778598,0.00014094843208110417,0.004314201447824963,0.16863353041529097,0.88893858440313,89.6444597859855,88.89142162449662,82.2429906542056,NONE,tpe,3037
29,115,51.18694371592019,0.15403034416503528,4.9353272987546915e-05,0.0007942390672520099,0.10540242365723779,0.8916181128061311,89.98964445978599,88.72319041797044,80.21806853582555,NONE,tpe,3003
30,93,29.505033431342508,0.248012220444423,8.563100821880635e-05,0.003116682387717739,0.4387919739765694,0.8940256590028125,90.8526061442872,89.19395113662266,80.06230529595015,NONE,tpe,3027
31,47,150.83787748778155,0.6449870213112429,3.4349155936746655e-05,0.0014922966081326908,0.5150858103463675,0.8948093706936151,91.92267863306868,89.82560388475592,84.57943925233646,NONE,tpe,3015
32,69,178.66589504051228,0.870893802281317,4.269020334234767e-05,0.001860905597983542,0.3022588993887331,0.9047921250070514,89.47186744908527,89.92258463366282,85.49889135254989,NONE,tpe,2978
33,148,109.79652709383173,0.3748697871311072,2.7521888576717905e-05,0.0006030083787665636,0.6801992547246694,0.8969932870762114,90.3520883672765,89.9309081238646,85.54323725055433,NONE,tpe,3023
34,85,160.54637506807558,1.41633711662532,6.122204951174097e-05,0.0013543458586592328,0.22734084521652623,0.9082634238328942,90.57645840524681,90.15859529878222,86.20842572062084,NONE,tpe,3022
35,20,216.29215184113863,1.355686806170229,0.00016761427071524586,0.0010322189466137367,0.2198959116353736,0.901784203273457,92.2851225405592,90.08627418474696,81.93146417445483,NONE,tpe,2994
36,104,85.85874308067515,2.6830357064130705,5.795039516181915e-05,0.007148671428206574,0.13214543552711774,0.8937617355285319,90.57645840524681,89.26725656381458,82.86604361370716,NONE,tpe,3019
37,190,284.58587620858214,1.2752759201664898,0.00011916153479252567,0.0037119184166836483,0.18745150537542993,0.903943943459936,91.42216085605799,90.14474583998177,84.89096573208724,NONE,tpe,3017
38,117,1.1564506139053503,3.8196085629146284,0.00027753444593676117,0.001243273695840458,0.14799528554019276,0.8884026787225299,89.6444597859855,89.14211064370627,81.81818181818183,NONE,tpe,2972
39,6,201.4686751080072,0.8135721953033602,0.00045315169906123083,0.0023471460991855726,0.21108843642716504,0.887818420649695,91.93993786675871,89.11247763709584,80.8411214953271,NONE,tpe,3022
40,93,6.144278523126308,6.975892657564539,8.045018928396822e-05,0.005003784111583314,0.34806970008777943,0.8878667730419296,89.55816361753539,88.36246554903951,79.75077881619937,NONE,tpe,3022
41,85,143.48431136501927,0.4658781071722513,3.875805768872313e-05,0.0008247235596775007,0.4253711005862067,0.9061278598425324,90.02416292716603,90.08237146942413,85.27716186252772,NONE,tpe,2978
42,65,140.53666207436444,0.506883601313414,1.9863688414750958e-05,0.0009158179381477882,0.4118623847333805,0.9044879078725754,90.76630997583707,89.41706211879452,84.73520249221184,NONE,tpe,3011
43,45,229.52495680239653,0.2867804368447696,3.398366988227145e-05,0.00073916006183781,0.2699177590059715,0.9001684274996171,92.2851225405592,90.0584198492792,84.26791277258567,NONE,tpe,3016
44,27,62.00097077402523,1.0324069123308564,5.122153151584638e-05,0.0012439480903727858,0.8847270611785598,0.8974888990966161,91.95719710044874,89.48567047267754,81.77570093457945,NONE,tpe,2975
45,117,89.73420107896321,0.10017719509579193,0.0001933397831244219,0.000573040985994287,0.5993439131153173,0.8768847359556448,88.59164653089402,88.99506807302569,78.66962305986696,NONE,tpe,3001
46,139,38.03975016015298,0.4206544071567693,6.008515890508857e-05,0.00028259225180775577,0.39794562401675193,0.8881306965162101,89.36831204694512,88.46334901326924,80.21806853582555,NONE,tpe,3021
47,54,298.4360670956479,0.1573364430670451,7.377700750911033e-05,0.002197302620355434,0.31952251674432824,0.9122706283393371,91.59475319295824,90.78484295887989,89.09657320872275,NONE,tpe,2998
48,56,280.4707332884973,0.15125657722418703,0.0001582227476131189,0.0023115588857505307,0.23403226538457417,0.9114707991844563,91.81912323092854,90.92896712739432,86.91588785046729,NONE,tpe,3018
49,57,244.20847238934874,0.1487180942953242,0.00014712623316634498,0.002322335692213057,0.21945380517362145,0.9087590358532989,92.38867794269935,90.48704505736647,84.42367601246106,NONE,tpe,3026
