trial,name,method,seed,base_lr,classifier_lr,grad_weight,cam_weight,abn_cls_weight,abn_att_weight,weight_decay,best_balanced_val_acc,test_acc,balanced_test_acc,per_group,worst_group,checkpoint,log_path,seconds,sampler,run_dir
10,gradcam_waterbird_1.0_forest2water2_21049291_trial_010,gradcam,0,2.775701820436366e-06,0.007695283270659932,,97.10966021632251,,,1.246914911516247e-06,0.8208995302755824,83.48291335864687,81.53532130053671,81.53532130053671,71.18380062305296,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_010/best_balanced_valacc_0.82_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_010.log,3107,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_010
11,gradcam_waterbird_1.0_forest2water2_21049291_trial_011,gradcam,0,2.3776056348145956e-06,0.007469889131381286,,92.5610810075252,,,1.3823337364455479e-06,0.8126172307100373,83.1377286848464,80.97933978490168,80.97933978490168,69.78193146417445,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_011/best_balanced_valacc_0.81_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_011.log,3109,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_011
12,gradcam_waterbird_1.0_forest2water2_21049291_trial_012,gradcam,0,5.147015936563678e-06,0.008501406509356145,,96.38318586254536,,,1.4117125447149968e-06,0.8235567597030957,83.55195029340697,81.46824985667018,81.46824985667018,70.09345794392523,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_012/best_balanced_valacc_0.82_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_012.log,3111,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_012
13,gradcam_waterbird_1.0_forest2water2_21049291_trial_013,gradcam,0,5.6391472564652915e-06,0.0033311379144222463,,19.85526087499853,,,1.0292220797116057e-06,0.8207291950558699,85.15705902657922,81.02301220548314,81.02301220548314,62.46105919003115,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_013/best_balanced_valacc_0.82_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_013.log,3142,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_013
14,gradcam_waterbird_1.0_forest2water2_21049291_trial_014,gradcam,0,8.819408125668384e-06,0.0034120770593617754,,1.2114670209070417,,,2.655375579358977e-05,0.7136564759446591,70.15878494994823,71.75097222510034,71.75097222510034,38.713968957871394,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_014/best_balanced_valacc_0.71_epoch_170.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_014.log,3156,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_014
15,gradcam_waterbird_1.0_forest2water2_21049291_trial_015,gradcam,0,8.725183325119845e-06,1.245748038235967e-05,,43.42998445635497,,,2.8418924114883644e-06,0.6372481042692018,67.7079737659648,64.16015638491133,64.16015638491133,26.635514018691588,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_015/best_balanced_valacc_0.64_epoch_154.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_015.log,3099,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_015
16,gradcam_waterbird_1.0_forest2water2_21049291_trial_016,gradcam,0,1.1516469246394005e-06,0.009147208599806347,,37.99929753980681,,,2.6957238707132748e-05,0.8312739471279478,84.72557818432863,83.1691775286487,83.1691775286487,73.36448598130842,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_016/best_balanced_valacc_0.83_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_016.log,3124,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_016
17,gradcam_waterbird_1.0_forest2water2_21049291_trial_017,gradcam,0,1.0527032995503877e-06,0.0026987736911919863,,9.135947552751329,,,4.4826752856737585e-05,0.7552623563172323,80.08284432171212,74.56034012336724,74.56034012336724,40.49844236760124,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_017/best_balanced_valacc_0.76_epoch_56.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_017.log,3131,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_017
18,gradcam_waterbird_1.0_forest2water2_21049291_trial_018,gradcam,0,2.7409517383320146e-06,0.00031146199095414065,,1.325762868681661,,,0.0009925985806526275,0.6841163409590073,68.74352778736625,67.97288476283234,67.97288476283234,38.78504672897196,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_018/best_balanced_valacc_0.68_epoch_191.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_018.log,3127,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_018
19,gradcam_waterbird_1.0_forest2water2_21049291_trial_019,gradcam,0,1.3613967287297667e-05,0.004956020109032046,,37.36568085520121,,,2.0949950523575528e-05,0.771289898520288,80.46254746289266,76.5033570259237,76.5033570259237,54.04984423676012,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_019/best_balanced_valacc_0.77_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_019.log,3138,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_019
