trial,attention_epoch,kl_lambda,kl_incr,base_lr,classifier_lr,lr2_mult,best_balanced_val_acc,test_acc,per_group,worst_group,checkpoint,sampler,seconds
14,85,100.13893612599186,0.1081961000882471,0.0009713298456841115,0.002430054628563861,1.855094151814761,0.6839740609519535,69.74456334138765,66.86107714942911,29.750778816199375,NONE,tpe,3001
15,131,292.426466028464,1.6693282577866972,1.960318944714855e-05,0.008411496442035404,0.8483194632503567,0.8639763053689661,91.26682775284777,83.91701376656927,66.35514018691589,NONE,tpe,2974
16,77,15.216651299666637,0.5611861306119107,2.1582335916424445e-05,0.00018022873633301642,0.34483113143598587,0.7938763486541514,80.60062133241284,78.34687195640011,54.98442367601246,NONE,tpe,3023
17,190,74.56431985480069,12.622143253016548,0.00011952229982573917,0.0007213415808974809,0.18111830064785508,0.8391614697725123,83.03417328270625,84.06036084574949,66.25277161862527,NONE,tpe,3019
18,128,169.8245133853877,1.8029510392420678,1.0137125998909753e-05,0.0015296529311220628,0.6130088784379873,0.8790740176667682,87.46979634104245,87.10456514080859,80.48780487804879,NONE,tpe,2976
19,133,158.24286847941798,1.7975236489029978,1.1066711776372182e-05,0.001575755515399613,1.697170522420043,0.8749458935184442,89.12668277528478,86.74829558406034,74.14330218068535,NONE,tpe,3018
20,134,4.437378859954467,0.3575495181345797,1.70161138488405e-05,0.0003024735427928209,0.6758764500812717,0.778640364236818,79.46151190887124,77.39232995558503,53.426791277258566,NONE,tpe,3024
21,133,154.34852416300365,1.9898938208669665,1.0010256358055504e-05,0.0015765146462258404,1.9280458486500034,0.8693208233804126,88.45357266137384,86.20450573664615,73.20872274143302,NONE,tpe,2965
22,99,69.9013939185237,1.1409823478316317,1.543780558145745e-05,0.0014426272044730855,1.6467546006445832,0.8686134312326659,90.04142216085606,85.91530762376443,69.62616822429906,NONE,tpe,3091
23,122,174.7792918190497,1.7368902718040182,2.5862754363399015e-05,0.0036451609689937933,1.0827173247500659,0.8843864725780335,91.47393855712806,87.33686304577574,75.0778816199377,NONE,tpe,3074
24,71,105.81400083994448,1.004484660914563,2.6050437036696217e-05,0.004193325248539035,1.0507375258560592,0.8895025410006894,91.50845702450812,87.35903599477797,74.9221183800623,NONE,tpe,2983
25,64,103.67110695171606,0.8209564793100278,2.6484674501918138e-05,0.0042853403957236426,1.0109313965707647,0.8726834410119115,90.95616154642734,85.8622410565652,70.7165109034268,NONE,tpe,3070
26,92,51.329991652082036,0.2308402852253455,7.749332100044293e-05,0.0035274265179619973,1.2317148935884457,0.8761903425942255,88.36727649292371,87.48608146659207,79.43925233644859,NONE,tpe,3072
27,74,23.33124228481982,0.550713897471307,2.6756417371553316e-05,0.006545913022523796,2.498993001415765,0.8099018869134457,86.26164998274076,80.64622749031228,52.18068535825545,NONE,tpe,3003
28,46,89.8316355547209,1.1687352561414008,1.4272772526048275e-05,0.003203373224387686,0.8895207629303403,0.8691504881607002,89.7825336555057,85.33119547423172,70.56074766355141,NONE,tpe,3081
29,112,1.0315472740405223,4.695506805551015,3.531672800565823e-05,0.0008397202556544999,1.3735271985985487,0.8007739230806227,81.1356575768036,80.55679314227298,64.33021806853583,NONE,tpe,3081
30,10,43.61451495975195,3.116267323212959,0.00020612642518147157,0.003963033370989538,2.052097172726802,0.7985415297305096,79.58232654470142,79.67042777904415,60.62084257206208,NONE,tpe,3023
31,121,193.29750556773618,2.207543376572392,2.1991232026302597e-05,0.0018277268946287023,0.6526098485449283,0.8901818779357775,90.714532274767,88.26962927658164,77.72585669781932,NONE,tpe,3080
32,144,191.42776258257095,2.47613305150636,2.51487645207037e-05,0.00250014659614762,0.80124846253222,0.8939412764320183,91.2840869865378,88.85831761886014,80.99688473520249,NONE,tpe,3054
33,142,207.79109955041275,6.157513183490486,5.178196882328372e-05,0.0020203934453244176,0.7828823908517722,0.8935745547236962,90.04142216085606,88.72859550600603,81.46417445482867,NONE,tpe,3007
34,149,188.03143997447378,8.139589869995179,5.5656361762283856e-05,0.0010865077443177865,0.4892498272189921,0.8898432114401141,89.26475664480498,88.2018498179884,80.06230529595015,NONE,tpe,3036
35,149,212.74283265350965,5.4981214158727445,4.241938731868972e-05,0.002166955385115284,0.7482355232771041,0.8853483655834682,90.92164307904729,88.43052130606269,77.88161993769471,NONE,tpe,3034
36,148,223.63640694304308,9.189427746328224,7.260726138888983e-05,0.00010140814618894446,0.5613734498881919,0.8292118889975472,81.94684156023473,83.6961649777925,63.7250554323725,NONE,tpe,2978
37,174,121.84347332880309,3.88121740847002,4.400537753274159e-05,0.0019616823989586857,0.2718105147933887,0.8657598153165429,87.0728339661719,86.43176119526701,77.33924611973393,NONE,tpe,3055
38,99,36.418376283935096,6.499591632665184,1.4122640520075384e-05,0.0004888104761418638,0.16555519886436504,0.7988240858008561,80.37625129444253,80.59822063811123,62.21729490022173,NONE,tpe,3052
39,116,82.34939060948463,2.755717603589387,3.2401489619367196e-05,0.0006917559640527415,0.8495641532941077,0.8630745306763712,86.77942699344149,86.29899979968363,76.62971175166298,NONE,tpe,2996
40,142,205.18539944585663,2.707337803389228,6.959936104164493e-05,0.001278311390602089,0.10264389034217616,0.8666936531093191,84.51846738004832,85.06950632378032,70.77605321507761,NONE,tpe,3055
41,156,194.21165452836934,7.926927793311825,4.805070164886174e-05,0.0009020182791359481,0.4405961036263298,0.8834265835163602,89.31653434587504,88.4300895897659,80.99688473520249,NONE,tpe,3052
42,145,136.02742127440314,11.43357740676033,5.314709340322322e-05,0.0010778097395401866,0.494273922716547,0.8776031229459577,89.33379357956507,86.8534789426059,73.20872274143302,NONE,tpe,2986
43,168,202.24202303851533,4.754100010246959,0.00010547446338908905,0.0019526597271054972,0.37021915657979415,0.8804306875931833,87.91853641698309,88.00560885812766,79.20177383592018,NONE,tpe,3077
44,157,282.9267652877555,9.474694390688269,2.2461368864626947e-05,0.002672420934541203,0.526366773835867,0.8883162062939866,90.92164307904729,88.20768662232076,78.66043613707166,NONE,tpe,3050
45,124,132.3243182488816,20.14567706706814,6.18741785803727e-05,0.0003924508912677858,0.6055106982533535,0.85493451111788,84.53572661373835,85.80480552044263,69.62305986696231,NONE,tpe,2990
46,179,247.0768708157017,2.1947577173227555,8.784581709647861e-05,0.0012042335158829007,0.6901290874324623,0.8721744392965356,91.90541939937867,87.02908386348095,69.47040498442367,NONE,tpe,3045
47,143,60.8931428539721,1.3677613239612227,3.541020152159391e-05,0.0005923552725240467,0.800026064615683,0.8528985042563766,85.38142906454954,84.56536530106168,72.58566978193146,NONE,tpe,3050
48,118,6.135317358637811,3.386730526813716,1.9768918165348298e-05,0.0018410859288929078,0.42223492437274696,0.7949224072975616,80.4970659302727,79.0324201670224,59.19003115264797,NONE,tpe,2989
49,105,292.0627411665314,5.925901966922803,1.4344757074629838e-05,0.0001640219987533437,1.2529017366274622,0.897079452362249,90.95616154642734,89.17690697722611,81.46417445482867,NONE,tpe,3071
